datetime,time [d],exfiltration [mol d^-1],infiltration [mol d^-1],net exchange flux [mol d^-1],watershed boundary discharge [mol d^-1],net runoff [mol d^-1],net groundwater flux [mol d^-1],total evapotranspiration [m d^-1],snow precipitation [m d^-1],rain precipitation [m d^-1],surface air temperature [K],incoming shortwave radiation [W m^-2],incident shortwave radiation [W m^-2],surface water content [mol],subsurface water content [mol],snow water content [mol],canopy water content [mol],snow evaporation [m d^-1],surface evaporation [m d^-1],transpiration [m d^-1],canopy evaporation [m d^-1],canopy drainage [m d^-1],water to surface [m d^-1],snow to surface [m SWE d^-1],snowmelt [m d^-1],max ponded depth [m],SWE [m],canopy interception [m d^-1],net groundwater flux [m^3/d],net groundwater flux [m/d],rain precipitation [mm d^-1],snow precipitation [mm d^-1],snowmelt [mm d^-1],watershed boundary discharge [m^3/d],watershed boundary discharge [m/d],total evapotranspiration [mm d^-1],snow water content [m],surface water content [m],subsurface water content [m],exfiltration [m d^-1],canopy water content [m],total water content [m]
2016-04-15,13245.0,3401507797.075,-2884399825.557,517107971.5178,866016001.7847,866016001.7847,1.109430051925e-07,0.000615155483657,0.0001773635889748,8.927974162809e-05,273.6579297727,359.1416727509,350.1996198816,36413581418.26,10031024085050.0,1080157074318.0,964307.064489,0.0,0.0,0.0006033066368661,1.184884679087e-05,1.530490943336e-09,8.628834892953e-05,0.0001710985220623,0.0,4.847102761012,0.3661124263385,9.257990101962e-06,1.9989730665315314e-12,3.760343174343338e-20,0.08927974162809,0.17736358897479998,0.0,15603.891924048648,0.00029353066067867373,0.615155483657,0.36611242633843366,0.012342153712346532,3.399952334484028,0.001152919609939619,3.268457963285285e-07,3.7784072413806045
2016-04-16,13246.0,3382832997.66,-5809358552.79,-2426525555.131,865831775.8146,865831775.8146,6.204530529479e-07,0.0006907125263375,0.0,0.0,276.9451648338,355.9328312932,346.8051120826,36446440978.62,10031413474540.0,1076831857427.0,262894.6343885,0.0,0.0,0.0006904744339067,2.380924307477e-07,0.0,0.0,0.0,0.001127061288695,4.847749837032,0.3649853650498,0.0,1.1179334287349551e-11,2.102986482658256e-19,0.0,0.0,1.127061288695,15600.5725372,0.000293468218448269,0.6907125263374999,0.3649853650498389,0.012353291253041167,3.400084315595261,0.0011465899044849506,8.910647789637426e-08,3.777423061004619
2016-04-17,13247.0,3610348833.205,-19695089553.61,-16084740720.4,1128334017.647,1128334017.647,1.436433656899e-07,0.0006860751026474,0.0,0.0,278.4789494181,350.995397823,341.9569383385,36832317496.43,10045474065290.0,1059232906171.0,259509.5636455,0.0,0.0,0.0006860728667569,2.235890490857e-09,0.0,0.0,0.0,0.00596505350795,4.850795012806,0.3590203115418,0.0,2.5881687511693696e-12,4.8687012648926774e-20,0.0,0.0,5.9650535079500004,20330.34266030631,0.0003824416973631002,0.6860751026474,0.3590203115418441,0.012484081664511315,3.4048500641309403,0.0012237049616949296,8.795912952222278e-08,3.776354545296425
2016-04-18,13248.0,4074133383.983,-23924200487.05,-19850067103.07,1535203597.062,1535203597.062,-1.27162092003e-07,0.000297985789007,0.0,0.003056256717834,276.1434546988,153.4783063492,149.2157969422,37340874347.26,10064580357660.0,1046109458657.0,111498779.1936,0.0,0.0,0.0002520977450562,4.588804395079e-05,3.630437732103e-05,0.002972664986893,0.0,0.004448109747723,4.854842471542,0.3545722017941,0.000119896108262,-2.291208864918919e-12,-4.3100788902284607e-20,3.056256717834,0.0,4.4481097477230005,27661.32607318919,0.0005203475746328255,0.297985789007,0.35457220179418614,0.012656453800948937,3.4113260214006997,0.0013809018094689649,3.779180783509303e-05,3.7785924688036703
2016-04-19,13249.0,4348721443.396,-17883174307.83,-13534452864.44,1919636043.525,1919636043.525,4.607495578395e-07,0.0002716755318327,0.0,0.002476716087976,276.9671499751,303.083062394,294.9671325848,37578217766.46,10077592012030.0,1037537514845.0,20434006.85581,0.0,0.0,0.0001771992493247,9.447628250797e-05,3.461705883171e-05,0.002413105719971,0.0,0.002905406280381,4.856713179574,0.3516667955137,9.822742683726e-05,8.301793834945946e-12,1.561681560633082e-19,2.476716087976,0.0,2.905406280381,34588.036820270274,0.0006506485272296079,0.2716755318327,0.35166679551387314,0.012736899855643006,3.415736239567429,0.001473971700011254,6.925977719046375e-06,3.7801468609146642
2016-04-20,13250.0,4370676610.582,-12110639196.05,-7739962585.471,1834497825.372,1834497825.372,-6.253788650607e-07,0.0005926106033068,0.0,0.0,276.5886287762,322.5534453948,313.9915121708,37621476128.99,10083602812150.0,1027919796078.0,1193282.890799,0.0,0.0,0.0005860886911581,6.521912148715e-06,2.463439082071e-12,2.463439082071e-12,0.0,0.0032598651039,4.854775284904,0.3484069304098,0.0,-1.1268087658751353e-11,-2.1196822120774528e-19,0.0,0.0,3.2598651039,33054.01487156757,0.0006217914652677574,0.5926106033067999,0.34840693040967036,0.012751562004733947,3.417773562349912,0.0014814132654282165,4.0445570819818115e-07,3.7789324592200244
2016-04-21,13251.0,4391969791.253,-9641234774.147,-5249264982.894,1633698351.383,1633698351.383,-2.916339298534e-07,0.0006616982066692,0.0,0.0,276.2421096299,328.4212849778,319.6105404914,37655378686.36,10086900568020.0,1021002930187.0,469846.8114126,0.0,0.0,0.0006614516937363,2.465129328884e-07,0.0,0.0,0.0,0.002344428060009,4.853475874915,0.3460625023498,0.0,-5.254665402763965e-12,-9.884748079685988e-20,0.0,0.0,2.3444280600089997,29436.006331225224,0.0005537317502712039,0.6616982066692001,0.3460625023498805,0.012763053062685539,3.418891315898672,0.0014886304546919585,1.5925161277331175e-07,3.777717030562851
2016-04-22,13252.0,4495278477.76,-14210685485.35,-9715407007.594,1710465255.691,1710465255.691,-2.922854521729e-07,0.0007132590284005,0.0,0.0,277.5446934785,353.047428893,343.6352063555,38070780769.83,10094511750540.0,1009161655840.0,336180.9761236,0.0,0.0,0.0007132136134126,4.541498790046e-08,0.0,0.0,0.0,0.004013525241008,4.856642642903,0.3420489771088,0.0,-5.266404543655856e-12,-9.906831017702793e-20,0.0,0.0,4.013525241008,30819.193796234234,0.0005797514082144134,0.7132590284005,0.3420489771087887,0.012903850978378742,3.4214710781998736,0.0015236462822768447,1.1394642111208288e-07,3.776424020233462
2016-04-23,13253.0,4781412121.109,-20670217763.38,-15888805642.27,2258159782.608,2258159782.608,1.924814176328e-07,0.0007052124161864,0.0,7.59483496644e-05,278.1904517261,298.7584809247,290.6556222891,38702172001.65,10108326534620.0,990599120415.4,1991852.116173,0.0,0.0,0.0007029764864706,2.235929715788e-06,0.0,7.315124513378e-05,0.0,0.006291654283332,4.861535431751,0.3357573228255,2.797104530628e-06,3.468133651041441e-12,6.524036226777452e-20,0.0759483496644,0.0,6.291654283332,40687.56365059459,0.0007653890130678262,0.7052124161864,0.33575732282546666,0.013117857053371478,3.4261535121153894,0.001620629475660734,6.751257094898688e-07,3.7750293671199375
2016-04-24,13254.0,5231657234.332,-26070025522.27,-20838368287.94,2949990061.149,2949990061.149,5.536925719623e-08,0.0003354339086386,0.0,0.005944569754756,274.7591540052,194.1855397905,188.6507801436,39590381154.18,10128547444880.0,982961993409.0,128882385.8978,0.0,0.0,0.0002092835012476,0.000126150407391,8.801392656421e-05,0.005775410865231,0.0,0.002588556021186,4.868910273309,0.3331687668043,0.00025717281609,9.97644273805946e-13,1.8767060438379e-20,5.944569754756,0.0,2.588556021186,53152.97407475676,0.0009998805216763899,0.3354339086386,0.33316876680426644,0.013418909942493257,3.433007262087572,0.0017732372164869221,4.368387166572258e-05,3.7796386227059973
2016-04-25,13255.0,5805643140.832,-16950595473.2,-11144952332.37,3362144788.129,3362144788.129,5.201869100937e-08,0.000122394430628,0.002108597445642,0.004952387540775,270.7425822551,179.3789985929,174.1340687502,39444701170.93,10139690326140.0,989079831294.2,122917422.155,0.0,0.0,7.019867850686e-07,0.0001216924438429,0.0001911689110896,0.004867711741918,0.00207360255776,0.0,4.862739103916,0.335242369362,0.0003108395978288,9.372737118805405e-13,1.763140716586459e-20,4.952387540775001,2.1085974456420002,0.0,60579.1853716937,0.0011395777663727464,0.12239443062800001,0.3352423693620333,0.013369532631170017,3.436784071397529,0.0019677861185949446,4.166208483413964e-05,3.7854376354755663
2016-04-26,13256.0,5819396714.361,-4144156177.754,1675240536.607,2093513509.751,2093513509.751,1.948784869872e-07,0.0001769479602774,0.003688585425634,0.0,271.837272023,238.5430235113,231.7954266073,39026428197.78,10137874763480.0,999598573926.7,105211471.6322,0.0,0.0,4.756130804334e-05,0.0001293866522341,4.231766855244e-05,0.0,0.003565200335931,0.0,4.855626338108,0.3388076308215,0.000165702758255,3.5113240898594596e-12,6.605283380391199e-20,0.0,3.6885854256340003,0.0,37720.964139657655,0.0007095831975281599,0.1769479602774,0.3388076308214794,0.013227761645530335,3.436168697887114,0.0019724478055803355,3.566076459965109e-05,3.7882397511187236
2016-04-27,13257.0,5650259968.479,-4112139837.657,1538120130.823,1654317466.922,1654317466.922,-1.175987605108e-09,0.0001914000883889,0.003021369630502,0.0,271.6763540922,183.2503460566,178.0182150826,38910230861.68,10136100822190.0,1008170845071.0,118142221.353,0.0,0.0,7.993007553012e-05,0.0001114700128588,2.06657268572e-05,0.0,0.002905517227676,0.0,4.854405261415,0.3417131480492,0.0001365181296836,-2.11889658578018e-14,-3.985935802178164e-22,0.0,3.021369630502,0.0,29807.52192652252,0.0005607204694106884,0.1914000883889,0.3417131480490106,0.01318837729147193,3.4355674316774993,0.0019151199725362907,4.004356064590777e-05,3.790509000578628
2016-04-28,13258.0,5570692201.328,-4104005798.762,1466686402.565,1571348853.386,1571348853.386,-4.001802259392e-08,0.0002036182887225,0.003268699754779,1.505072791837e-05,271.8786468586,238.0364331813,231.1173303245,38849847642.89,10134418441430.0,1017440228668.0,107619219.4881,0.0,0.0,7.310824949358e-05,0.0001305100392289,2.267776865807e-05,1.500816636757e-05,0.003141799095754,0.0,4.853766743598,0.3448549471449,0.0001496209892338,-7.210454521427028e-13,-1.3563856310784115e-20,0.01505072791837,3.268699754779,0.0,28312.5919529009,0.0005325987812471593,0.2036182887225,0.3448549471447597,0.013167910780381133,3.4349971993319333,0.0018881509798012509,3.647685554650832e-05,3.7930565341126203
2016-04-29,13259.0,5624396460.365,-9368278397.321,-3743881936.957,1651866478.497,1651866478.497,-1.320246450363e-07,0.0002971311285346,0.001646145529217,0.002016975846567,274.6514618775,221.6871866056,215.2769893621,39199936909.39,10137744108980.0,1022047436244.0,103612916.3444,0.0,0.0,0.0001417511055934,0.0001553800229413,1.465019870462e-05,0.001931322499522,0.00157777688006,1.619293605908e-05,4.856650225235,0.3464165310889,0.000168672194907,-2.3788224330864865e-12,-4.474892057826775e-20,2.016975846567,1.646145529217,0.01619293605908,29763.35997291892,0.0005598897223457112,0.2971311285346,0.3464165310887979,0.013286571328778024,3.436124413368553,0.0019063536996169388,3.5118944369086835e-05,3.795862634730498
2016-04-30,13260.0,5810425035.954,-11064487379.93,-5254062343.973,2136336388.096,2136336388.096,2.139416890868e-07,0.0007184764621918,8.269526510601e-05,0.001545590518591,276.3959376522,406.206554786,394.9466138392,39301877211.2,10141194765810.0,1019142961834.0,3402959.898822,0.0,0.0,0.0006112529265361,0.0001072235356557,2.469346357499e-06,0.001474130504275,8.089726806754e-05,0.001065350547013,4.858927235053,0.34543207781,7.572735771167e-05,3.854805208771171e-12,7.251418589834799e-20,1.545590518591,0.08269526510601,1.065350547013,38492.54753326126,0.0007240977420017796,0.7184764621918001,0.34543207780995006,0.013321123351002103,3.4372939917331533,0.0019694069117807103,1.1534117906664083e-06,3.7960483463058963
2016-05-01,13261.0,6079819891.649,-22692526019.14,-16612706127.5,2721123276.904,2721123276.904,3.508761006833e-07,0.001092601033496,0.0,0.0,279.7038409531,388.4063918203,377.5001881541,40453273998.85,10154587079040.0,998657735642.0,253421.9754204,0.0,0.0,0.001091531907051,1.069126445456e-06,0.0,0.0,0.0,0.006943338189955,4.871331978114,0.33848873962,0.0,6.322091904203604e-12,1.189272408797025e-19,0.0,0.0,6.943338189955,49029.2482325045,0.0009223075689267938,1.092601033496,0.33848873962001125,0.01371138202876985,3.441833231819152,0.002060716598683295,8.589577989592158e-08,3.7940334393637127
2016-05-02,13262.0,7000513173.009,-26787251118.97,-19786737945.96,4794167288.075,4794167288.075,-1.41811254225e-07,0.000838086583835,0.0,0.001607403723039,277.02031949,301.2587113462,292.7165345657,41200257658.14,10172075578890.0,977847389174.3,50698054.48757,0.0,0.0,0.0007789732563099,5.91133275251e-05,4.558173786532e-07,0.001531192506948,0.0,0.007053535656424,4.880428982322,0.3314352039636,7.666703346923e-05,-2.5551577337837838e-12,-4.8066030025487017e-20,1.6074037230390001,0.0,7.053535656424,86381.39257792792,0.0016249527590398872,0.838086583835,0.33143520396359427,0.013964567427856825,3.4477608485198488,0.002372779778350966,1.7183785747829047e-05,3.7931778036970476
2016-05-03,13263.0,7438377479.382,-13477227006.39,-6038849527.009,4732606791.424,4732606791.424,1.784522074679e-07,0.0007824628964985,0.0,0.001199892920015,275.6978846635,333.5163923786,323.9303645178,40407423869.73,10176020846160.0,971240261419.7,4347013.160887,0.0,0.0,0.0007096064665206,7.285642997796e-05,5.991988881134e-07,0.001142746885596,0.0,0.002239444272381,4.87095297825,0.3291957596912,5.774523330679e-05,3.2153550895117115e-12,6.048524998345575e-20,1.1998929200150001,0.0,2.2394442723809997,85272.19444007207,0.001604087217044778,0.7824628964985001,0.32919575969120274,0.013695841416742982,3.449098071972915,0.002521191122797727,1.4733926884312612e-06,3.791991146473549
2016-05-04,13264.0,7493049847.513,-18269951426.89,-10776901579.38,3932452896.282,3932452896.282,1.052302962403e-07,0.0007190645954738,0.0,0.004670833958085,275.3582222896,296.0778074308,287.4827722806,41228406925.45,10185215227590.0,968833180666.1,122683950.92,0.0,0.0,0.0005363851884758,0.0001826794069981,7.785706665133e-06,0.004448045098796,0.0,0.0008158648367616,4.878267970815,0.3283798948545,0.0002305745659537,1.896041373699099e-12,3.566714508181449e-20,4.670833958085001,0.0,0.8158648367616,70855.00714021621,0.0013328801019318677,0.7190645954738,0.3283798948544618,0.013974108444436306,3.4522144495572986,0.0025397219770836614,4.158295123185309e-05,3.794610035807428
2016-05-05,13265.0,7980597402.245,-14251730008.95,-6271132606.703,4833998433.836,4833998433.836,4.872320412385e-08,0.0003829016743266,0.003357221762392,0.003676475110749,272.4018738135,227.0054171923,220.2789740059,40636220077.3,10191240251770.0,978170041560.5,141111494.0969,0.0,0.0,8.341687530914e-05,0.0002994847990174,4.519389289422e-05,0.003510447892574,0.00321751832223,5.284822217772e-05,4.8726192547,0.3315445649545,0.0003509245512313,8.778955697990991e-13,1.6514422675080228e-20,3.676475110749,3.3572217623919998,0.05284822217772,87099.07087992794,0.0016384532746270366,0.3829016743266,0.33154456495449475,0.013773390447973807,3.4542565934951885,0.0027049731451427184,4.782885074439464e-05,3.7996223777484017
2016-05-06,13266.0,7728744271.951,-9326150823.989,-1597406552.038,3435171432.061,3435171432.061,1.268958477419e-07,0.0003380304841669,0.003003424625544,0.00174784711598,273.883207281,248.593248187,241.2375367688,40513563004.01,10192496237120.0,986659029636.0,104197929.8242,0.0,0.0,0.0001157225427708,0.0002223079413961,3.139359950968e-05,0.001664186719252,0.002877288956726,0.0,4.8687232405,0.3344218539112,0.0002411896650563,2.2864116710252254e-12,4.3010547089544965e-20,1.74784711598,3.003424625544,0.0,61894.980757855854,0.0011643296866563572,0.3380304841669,0.3344218539112343,0.01373181660674509,3.4546823018063844,0.0026196091154055768,3.531723099759917e-05,3.8028712895553616
2016-05-07,13267.0,7876064341.243,-20537902951.45,-12661838610.21,4120276592.975,4120276592.975,2.93657570585e-08,0.0003996399266149,0.0002890378759021,0.00561471414477,276.4807079643,228.77665453,221.9619245314,41834440837.97,10204705280520.0,985205362563.6,146683603.1984,0.0,0.0,0.0001534720623403,0.0002461678642747,4.417693022394e-05,0.005365432304123,0.0002777517019488,0.0007704629859215,4.885024913349,0.3339291426273,0.0003047449448238,5.291127397927928e-13,9.953338105701521e-21,5.61471414477,0.2890378759021,0.7704629859215,74239.21789144144,0.0013965417590695998,0.3996399266149,0.3339291426272753,0.014179519816014985,3.458820480047977,0.002669542323546527,4.97174819735709e-05,3.806978859973241
2016-05-08,13268.0,8508917378.825,-15770269786.89,-7261352408.061,5828441841.903,5828441841.903,2.168262277244e-07,0.0001169047684988,0.006822937704201,0.004065744618151,272.4087218333,105.0249280286,101.86496924,41245066054.13,10211966628120.0,1004468931012.0,163133559.7473,0.0,0.0,1.623680297413e-09,0.0001169031448185,0.0004447927310905,0.003998138764772,0.006768064560623,0.0002387995563329,4.881554826993,0.3404584076315,0.0005672717280481,3.906778877917117e-12,7.34918820729025e-20,4.065744618150999,6.822937704201,0.2387995563329,105016.97012437838,0.0019755135945009267,0.11690476849880001,0.34045840763165736,0.01397975495101089,3.461281668009924,0.00288404386838072,5.529309097384723e-05,3.815775123683566
2016-05-09,13269.0,8372574553.168,-7045914236.007,1326660317.161,4405570904.117,4405570904.117,1.558725567852e-07,0.0002994557525845,0.004725430813601,0.0007537471827337,273.0386340803,293.8657639419,285.028907609,40345749933.19,10210324379060.0,1018008164237.0,41849596.40435,0.0,0.0,0.0001069668188378,0.0001924889337467,0.0001364710744763,0.000738759794628,0.004589037691521,0.0,4.86955145117,0.3450474453231,0.0002878515846615,2.8085145366702703e-12,5.2832019824742885e-20,0.7537471827336999,4.725430813601,0.0,79379.65593003602,0.0014932404660967216,0.29945575258449997,0.3450474453231398,0.013674937425013115,3.460725038050908,0.002837831327721632,1.418465669963297e-05,3.81946160545576
2016-05-10,13270.0,7781978603.503,-5515721951.053,2266256652.45,3087638117.882,3087638117.882,3.108386238576e-07,0.0006028797773835,0.0009984718641278,0.0001673008640904,272.1315777227,280.2773231161,270.5160495416,39996591374.71,10206456479440.0,1020793694026.0,46466866.44315,0.0,0.0,0.0005428667627448,6.001301463863e-05,1.059530447e-07,0.0001600569753661,0.0009441377499071,0.0,4.865090976336,0.345991583073,6.168395598975e-05,5.600695925362162e-12,1.0535679067978052e-19,0.16730086409040001,0.9984718641278001,0.0,55633.119241117114,0.0010465354621748424,0.6028797773835,0.3459915830730431,0.013556592334228372,3.4594140378747475,0.002637652556264688,1.5749651251959676e-05,3.8189779629332707
2016-05-11,13271.0,7421903392.621,-5627836310.087,1794067082.534,2729153410.034,2729153410.034,2.414124196381e-08,0.0009017034212701,0.000767373235062,0.0001285786910159,275.2707764597,389.8770180677,378.3316376797,39810442516.16,10202187275310.0,1022547427697.0,1963822.597557,0.0,0.0,0.0008389320552554,6.277136601463e-05,6.755495242325e-08,0.000122966688054,0.0007252979072421,0.0001308809424949,4.863171644847,0.3465860000377,4.775488573422e-05,4.3497733268126127e-13,8.182521672391186e-21,0.1285786910159,0.7673732350620001,0.13088094249489998,49173.93531592793,0.0009250293318943709,0.9017034212701,0.34658600003767454,0.013493498352913759,3.457967018066489,0.0025156073350142815,6.656252809748018e-07,3.8180471820823585
2016-05-12,13272.0,7246151901.253,-11192640605.8,-3946488704.546,2837501559.985,2837501559.985,3.977720348345e-07,0.001372940970331,0.0,0.0,277.1574658302,438.126354959,425.2622379346,40210296745.69,10202085059630.0,1015363583203.0,20421.89471726,0.0,0.0,0.001372282829447,6.581408832649e-07,0.0,0.0,0.0,0.002434918773103,4.866473261113,0.3441510812646,0.0,7.167063690711712e-12,1.3482232192459932e-19,0.0,0.0,2.434918773103,51126.15423396396,0.0009617532538229355,1.372940970331,0.34415108126459054,0.013629026421595197,3.4579323727065643,0.002456037475715842,6.9218723860923805e-09,3.8157124873146224
2016-05-13,13273.0,7594874324.385,-24302236534.34,-16707362209.95,4056090922.68,4056090922.68,3.198278372465e-07,0.001513245528542,0.0,0.0,279.4685859564,424.2739761862,411.812056231,41738171730.43,10214327849470.0,993072255085.7,9302.90692916,0.0,0.0,0.001513238617891,6.910651059465e-09,0.0,0.0,0.0,0.007555505044035,4.882701584487,0.3365955762206,0.0,5.762663734171171e-12,1.0840362785090405e-19,0.0,0.0,7.555505044035,73082.71932756757,0.0013747864310283532,1.513245528542,0.3365955762205823,0.014146890009312884,3.462081989091111,0.0025742347411756693,3.153161617708102e-09,3.812824458474168
